time_nadir,longitude_nadir,latitude_nadir,sla_nadir,cross_track_distance
2023-03-31 14:05:19.722842752,-52.80102099999999,49.086214,0.225,-2.0
2023-04-02 13:46:01.474821888,-53.687423000000024,50.961194,0.065,-2.0
2023-04-02 13:46:02.406458240,-53.66193300000003,50.90972,0.097,-2.0
2023-04-02 13:46:03.648628608,-53.628044999999986,50.841075,0.115,-2.0
2023-04-02 13:46:04.580277504,-53.602705000000014,50.789581999999996,0.12100000000000001,-2.0
2023-04-02 13:46:05.512118272,-53.577428999999995,50.738082,0.14800000000000002,-2.0
2023-04-02 13:46:06.754281856,-53.54382700000002,50.669402999999996,0.162,-2.0
2023-04-02 13:46:07.685913472,-53.518699000000026,50.617885,0.17500000000000002,-2.0
2023-04-02 13:46:08.928557568,-53.48529400000001,50.549183,0.17,-2.0
2023-04-02 13:46:09.860142336,-53.46031400000004,50.497648,0.137,-2.0
2023-04-02 13:46:11.102268416,-53.42710500000004,50.428922,0.13,-2.0
2023-04-02 13:46:12.033888000,-53.40227100000004,50.377368999999995,0.111,-2.0
2023-04-02 13:46:12.965672192,-53.377499,50.325809,0.133,-2.0
2023-04-02 13:46:14.207818240,-53.344565999999986,50.257051,0.14100000000000001,-2.0
2023-04-02 13:46:15.139415680,-53.319938000000036,50.205473,0.10700000000000001,-2.0
2023-04-02 13:46:16.381909504,-53.28719699999999,50.136692,0.084,-2.0
2023-04-02 13:46:17.313481216,-53.26271200000002,50.085097999999995,0.091,-2.0
2023-04-02 13:46:18.245069440,-53.23828800000001,50.033496,0.09000000000000001,-2.0
2023-04-02 13:46:19.487186176,-53.205817000000025,49.964683,0.095,-2.0
2023-04-02 13:46:20.418857088,-53.181534,49.913064,0.05,-2.0
2023-04-02 13:46:21.660971648,-53.149249999999995,49.844229,0.10300000000000001,-2.0
2023-04-02 13:46:22.592563584,-53.125107000000014,49.792594,0.114,-2.0
2023-04-02 13:46:23.835233792,-53.093008,49.723735999999995,0.128,-2.0
2023-04-02 13:46:24.766755456,-53.06900400000001,49.672084,0.12200000000000001,-2.0
2023-04-02 13:46:25.698320256,-53.04505800000004,49.620425999999995,0.116,-2.0
2023-04-02 13:46:26.940467840,-53.01322200000004,49.551536999999996,0.14700000000000002,-2.0
2023-04-02 13:46:27.872379136,-52.98941300000001,49.499862,0.153,-2.0
2023-04-02 13:46:29.114463744,-52.95775900000001,49.430951,0.161,-2.0
2023-04-02 13:46:30.046032896,-52.93408500000004,49.379259999999995,0.151,-2.0
2023-04-02 13:46:31.288733184,-52.902611000000036,49.310328,0.184,-2.0
2023-04-02 13:46:32.220247168,-52.87907200000001,49.25862,0.162,-2.0
2023-04-02 13:46:33.151783808,-52.85559000000001,49.206907,0.185,-2.0
2023-04-02 13:46:34.394057728,-52.82436999999999,49.137944,0.216,-2.0
2023-04-02 13:46:35.326453888,-52.80102099999999,49.086214,0.196,-2.0
2023-04-02 13:46:36.568537344,-52.76997700000004,49.017230999999995,0.17700000000000002,-2.0
2023-04-03 13:36:39.233052160,-53.687423000000024,50.961194,0.07400000000000001,-2.0
2023-04-03 13:36:40.164675712,-53.66193300000003,50.90972,0.14100000000000001,-2.0
2023-04-03 13:36:41.406739584,-53.628044999999986,50.841075,0.134,-2.0
2023-04-03 13:36:42.338354048,-53.602705000000014,50.789581999999996,0.129,-2.0
2023-04-03 13:36:43.269977984,-53.577428999999995,50.738082,0.13,-2.0
2023-04-03 13:36:44.512206976,-53.54382700000002,50.669402999999996,0.166,-2.0
2023-04-03 13:36:45.443855488,-53.518699000000026,50.617885,0.192,-2.0
2023-04-03 13:36:46.686021632,-53.48529400000001,50.549183,0.189,-2.0
2023-04-03 13:36:47.617607808,-53.46031400000004,50.497648,0.14500000000000002,-2.0
2023-04-03 13:36:48.860250752,-53.42710500000004,50.428922,0.161,-2.0
